date,price,month,pct_change,shortage_flag
2020-09-02,850.0138869372679,9,0.005758626985686854,0
2020-09-03,857.2694270235343,9,0.008535790059159165,0
2020-09-04,848.4633865655853,9,-0.010272197025063434,0
2020-09-05,843.9799437376786,9,-0.0052841912790778656,0
2020-09-06,847.1428495192737,9,0.003747607754264637,0
2020-09-07,852.4767047125274,9,0.006296287805864775,0
2020-09-08,847.3147445924208,9,-0.006055250649749211,0
2020-09-09,848.9187445833413,9,0.001893039158302523,0
2020-09-10,847.8471771667394,9,-0.001262273242803591,0
2020-09-11,848.0168229430835,9,0.00020009004088583637,0
2020-09-12,849.9143958754123,9,0.0022376595381010667,0
2020-09-13,844.7099418320432,9,-0.006123503812414555,0
2020-09-14,841.6689248769305,9,-0.0036000724088995906,0
2020-09-15,847.2535658023804,9,0.0066351991387427756,0
2020-09-16,844.1178045744302,9,-0.0037010894430176133,0
2020-09-17,841.3349923908,9,-0.0032967106825014802,0
2020-09-18,841.5394286893613,9,0.00024299036698849363,0
2020-09-19,844.839813756481,9,0.003921842464660097,0
2020-09-20,849.4982653215143,9,0.005514005719403858,0
2020-09-21,854.8758481144622,9,0.006330304619177385,0
2020-09-22,851.9939378198593,9,-0.0033711448287599977,0
2020-09-23,857.1259465169798,9,0.006023527245103022,0
2020-09-24,858.8571487828248,9,0.0020197758251048192,0
2020-09-25,848.0293322630428,9,-0.012607238043168434,0
2020-09-26,841.3782673917036,9,-0.007842965588926276,0
2020-09-27,842.8060836010148,9,0.0016969967785565032,0
2020-09-28,848.7333285296851,9,0.007032750527078857,0
2020-09-29,844.1151964388667,9,-0.005441205070641719,0
2020-09-30,844.3466124479751,9,0.000274152165586683,0
2020-10-01,857.9896215452704,10,0.0161580669551582,0
2020-10-02,866.7316916697005,10,0.010189016166285647,0
2020-10-03,862.2179932607344,10,-0.005207722819354554,0
2020-10-04,864.9981027522695,10,0.003224369606369848,0
2020-10-05,860.4811617041426,10,-0.005221908618937787,0
2020-10-06,859.0565566692858,10,-0.0016555911950882907,0
2020-10-07,857.436527446501,10,-0.0018858237099846908,0
2020-10-08,862.2863368151927,10,0.005656173038411039,0
2020-10-09,860.7644689538845,10,-0.0017649216928673495,0
2020-10-10,854.2841022250298,10,-0.007528617830532158,0
2020-10-11,850.2922639189801,10,-0.0046727292427105604,0
2020-10-12,855.3603842926266,10,0.0059604451183497,0
2020-10-13,860.2720789204136,10,0.005742251708148682,0
2020-10-14,858.9221158568182,10,-0.00156922803456494,0
2020-10-15,860.1964243797158,10,0.001483613588906696,0
2020-10-16,862.5762769551834,10,0.0027666385351272638,0
2020-10-17,860.7675861281925,10,-0.0020968474038903784,0
2020-10-18,868.2567251239711,10,0.008700535564385437,0
2020-10-19,865.5988707140109,10,-0.003061138869475233,0
2020-10-20,867.5966181397471,10,0.0023079367283465047,0
2020-10-21,867.5859329384919,10,-1.2315863192391419e-05,0
2020-10-22,870.4716405240488,10,0.0033261345948558674,0
2020-10-23,874.8770932214602,10,0.005060995088546738,0
2020-10-24,878.719858351725,10,0.004392348548200031,0
2020-10-25,880.4824696144287,10,0.0020058853182287617,0
2020-10-26,885.9460382508057,10,0.006205198655198085,0
2020-10-27,878.2031175913908,10,-0.008739720395050665,0
2020-10-28,884.0668725214146,10,0.006676991703361335,0
2020-10-29,880.6566246311972,10,-0.0038574546747702776,0
2020-10-30,880.5109869400665,10,-0.00016537398011595705,0
2020-10-31,876.8933354856695,10,-0.004108581844014192,0
2020-11-01,894.8874849775108,11,0.020520340118533653,0
2020-11-02,893.0355824637998,11,-0.0020694249777754026,0
2020-11-03,891.5268115862373,11,-0.0016894857351595904,0
2020-11-04,889.3878655709697,11,-0.0023991942670371635,0
2020-11-05,882.3230805736877,11,-0.007943424090620543,0
2020-11-06,884.9114392835638,11,0.0029335724825345633,0
2020-11-07,884.4570400403885,11,-0.0005134968574292964,0
2020-11-08,885.448027834531,11,0.0011204476297652644,0
2020-11-09,886.5076109276856,11,0.0011966632256734666,0
2020-11-10,884.0717025649426,11,-0.002747757980547938,0
2020-11-11,885.9989829454233,11,0.002180004602442498,0
2020-11-12,877.7181299797421,11,-0.009346345904542974,0
2020-11-13,878.439888998214,11,0.0008223129884403768,0
2020-11-14,880.615357109322,11,0.0024765133486697177,0
2020-11-15,876.5663323933944,11,-0.0045979492445131775,0
2020-11-16,876.206026683337,11,-0.0004110421501971606,0
2020-11-17,883.9277152752868,11,0.008812640357175328,0
2020-11-18,880.9256969747178,11,-0.003396226013384074,0
2020-11-19,882.5331457809834,11,0.001824726888755679,0
2020-11-20,885.8512746250524,11,0.0037597781566975907,0
2020-11-21,879.4648968259122,11,-0.007209311519976391,0
2020-11-22,875.225158545164,11,-0.004820815812035084,0
2020-11-23,873.061456800929,11,-0.0024721658456797746,0
2020-11-24,870.4004086685993,11,-0.003047950532692578,0
2020-11-25,875.806117008609,11,0.006210599496705882,0
2020-11-26,879.1724427754401,11,0.003843688347746399,0
2020-11-27,883.4498859057538,11,0.004865306192730845,0
2020-11-28,883.6685182650197,11,0.0002474756777421927,0
2020-11-29,891.2953055816965,11,0.008630823842916913,0
2020-11-30,891.7497687082932,11,0.0005098906319271901,0
2020-12-01,909.0939832652912,12,0.019449642899398878,0
2020-12-02,908.4844523769068,12,-0.0006704817099273397,0
2020-12-03,911.378430398413,12,0.0031855008788919115,0
2020-12-04,919.3438977237965,12,0.008740021773284035,0
2020-12-05,922.6659120679233,12,0.0036134621139616296,0
2020-12-06,920.8916543762278,12,-0.001922968724095253,0
2020-12-07,932.3294491606185,12,0.012420347963885137,0
2020-12-08,935.7623065216662,12,0.0036820218047797226,0
2020-12-09,933.0903730800986,12,-0.0028553548512757487,0
2020-12-10,926.4982659482229,12,-0.0070648110001557685,0
2020-12-11,926.314622461374,12,-0.0001982124452881706,0
2020-12-12,925.2439123905639,12,-0.00115588164630831,0
2020-12-13,926.2423542445404,12,0.0010791120488400363,0
2020-12-14,928.1678216391349,12,0.002078794373601145,0
2020-12-15,926.3506516869919,12,-0.001957803222410681,0
2020-12-16,922.137501086833,12,-0.0045481164097916915,0
2020-12-17,921.4805637430428,12,-0.0007124071442881075,0
2020-12-18,920.3993239595873,12,-0.0011733723162468124,0
2020-12-19,918.4771367522827,12,-0.002088427443683094,0
2020-12-20,920.7372233760226,12,0.0024606890398291004,0
2020-12-21,913.4507983889206,12,-0.007913685688067718,0
2020-12-22,910.1030799516477,12,-0.0036649138006965565,0
2020-12-23,915.5321629272042,12,0.0059653495248526145,0
2020-12-24,911.2178490994144,12,-0.004712356378607008,0
2020-12-25,913.3152445187629,12,0.0023017497093822392,0
2020-12-26,911.7708582760363,12,-0.0016909673324684293,0
2020-12-27,911.5177391071982,12,-0.00027761269900283825,0
2020-12-28,914.5280000452117,12,0.0033024710423759096,0
2020-12-29,916.9016360714097,12,0.0025954766022262543,0
2020-12-30,917.5517381072144,12,0.0007090204774746756,0
2020-12-31,917.4193685444715,12,-0.00014426386790566958,0
2021-01-01,943.026789604477,1,0.027912448699042525,0
2021-01-02,935.4131539619301,1,-0.008073615433279668,0
2021-01-03,942.2971249236418,1,0.007359283897767188,0
2021-01-04,942.4187452731514,1,0.00012906794077238715,0
2021-01-05,945.9264085922324,1,0.0037219795729597216,0
2021-01-06,942.7960249499555,1,-0.003309331057725351,0
2021-01-07,943.8464432138632,1,0.0011141521984709968,0
2021-01-08,943.2413328443224,1,-0.000641111034418107,0
2021-01-09,947.0222484101204,1,0.004008428632359395,0
2021-01-10,945.1036014275098,1,-0.0020259787833195597,0
2021-01-11,942.4543275923108,1,-0.002803157062566952,0
2021-01-12,948.8733900093068,1,0.00681100635761811,0
2021-01-13,959.0941300044731,1,0.010771447595412154,0
2021-01-14,962.4039640806508,1,0.0034510002434926523,0
2021-01-15,954.2690439568388,1,-0.008452708454482538,0
2021-01-16,950.2860365539018,1,-0.004173883065955564,0
2021-01-17,953.072380575059,1,0.002932110873965499,0
2021-01-18,946.4553176967073,1,-0.006942875497408907,0
2021-01-19,946.971980191495,1,0.0005458921146379581,0
2021-01-20,946.3781194066349,1,-0.0006271154767852893,0
2021-01-21,947.3994100694651,1,0.0010791570957606744,0
2021-01-22,944.5302220917899,1,-0.0030284882460132057,0
2021-01-23,941.3501711336525,1,-0.0033668069943753043,0
2021-01-24,942.5953342678835,1,0.0013227417091044025,0
2021-01-25,943.3745171876403,1,0.0008266356637145478,0
2021-01-26,944.7331026100735,1,0.0014401336878202553,0
2021-01-27,954.8379831596529,1,0.010696016178179946,0
2021-01-28,952.0482332420852,1,-0.002921699771867292,0
2021-01-29,958.5778679116611,1,0.006858512459332111,0
2021-01-30,961.7727480333282,1,0.0033329374989925498,0
2021-01-31,966.8105661971723,1,0.0052380545967285475,0
2021-02-01,986.7502495999863,2,0.02062418854320569,0
2021-02-02,987.9282176146758,2,0.0011937853729118153,0
2021-02-03,979.3666682829449,2,-0.008666165394488279,0
2021-02-04,979.1308301104692,2,-0.00024080681946136995,0
2021-02-05,978.0295634455811,2,-0.0011247390348886332,0
2021-02-06,972.4468379274653,2,-0.00570813575251039,0
2021-02-07,965.9755329485063,2,-0.00665466195843778,0
2021-02-08,967.7899456817402,2,0.0018783216254925073,0
2021-02-09,967.2721946578422,2,-0.0005349828505742948,0
2021-02-10,973.8026650925185,2,0.006751429918841367,0
2021-02-11,969.6904622159013,2,-0.0042228297621536015,0
2021-02-12,966.945229604796,2,-0.0028310401288592635,0
2021-02-13,962.0513256158587,2,-0.005061200819965306,0
2021-02-14,964.3758862503831,2,0.0024162542814816224,0
2021-02-15,970.4534265021564,2,0.00630204502043652,0
2021-02-16,977.9348561992315,2,0.007709210450253856,0
2021-02-17,976.9356733421382,2,-0.0010217274195304382,0
2021-02-18,971.3873653578328,2,-0.005679297148935558,0
2021-02-19,976.595471755505,2,0.005361513422355024,0
2021-02-20,975.5978909083619,2,-0.0010214882988857088,0
2021-02-21,984.5028760419381,2,0.009127720771602732,0
2021-02-22,984.6685758505696,2,0.00016830810012224973,0
2021-02-23,990.5663708095828,2,0.005989624431671059,0
2021-02-24,992.4689826535878,2,0.0019207313109670388,0
2021-02-25,999.3896135493678,2,0.006973145777590117,0
2021-02-26,1007.2239579963476,2,0.007839129345316831,0
2021-02-27,1006.9670045449966,2,-0.00025511054350035867,0
2021-02-28,1008.7934465870138,2,0.0018138052525786819,0
2021-03-01,1020.8956459448466,3,0.011996706955995196,0
2021-03-02,1016.3442804835666,3,-0.004458208318703916,0
2021-03-03,1023.4826783190025,3,0.007023602112504079,0
2021-03-04,1026.1207630092595,3,0.0025775567541501676,0
2021-03-05,1031.440830309529,3,0.005184640533603124,0
2021-03-06,1026.7181351599802,3,-0.004578735891356489,0
2021-03-07,1025.182386929071,3,-0.0014957836803669577,0
2021-03-08,1017.3516670479593,3,-0.007638367553863934,0
2021-03-09,1026.802397956319,3,0.009289541870789675,0
2021-03-10,1028.2868212231901,3,0.0014456756916672031,0
2021-03-11,1027.8374684558805,3,-0.0004369916622826153,0
2021-03-12,1026.82750524016,3,-0.0009826098451516385,0
2021-03-13,1020.2611308739994,3,-0.006394817369666073,0
2021-03-14,1014.1362024233326,3,-0.0060032949068831165,0
2021-03-15,1015.5274703273476,3,0.0013718748040849604,0
2021-03-16,1016.2312234971743,3,0.0006929927455332496,0
2021-03-17,1018.5851896779047,3,0.002316368682935943,0
2021-03-18,1018.0510057959764,3,-0.0005244371186049479,0
2021-03-19,1007.9436986349634,3,-0.009928095059550057,0
2021-03-20,1019.5433549822435,3,0.011508238369850599,0
2021-03-21,1028.7602132895402,3,0.00904018280562191,0
2021-03-22,1022.0589342221214,3,-0.006513936854139146,0
2021-03-23,1020.6385993108806,3,-0.001389680050418729,0
2021-03-24,1025.9552838098427,3,0.005209174435056418,0
2021-03-25,1027.5682245570808,3,0.001572135523537188,0
2021-03-26,1028.7441759968353,3,0.0011444023001601078,0
2021-03-27,1029.5020496151415,3,0.0007366978457707951,0
2021-03-28,1029.4308888792152,3,-6.912150971705167e-05,0
2021-03-29,1020.3984546801472,3,-0.008774201645437296,0
2021-03-30,1014.3442639680416,3,-0.005933163348432746,0
2021-03-31,1013.203554873901,3,-0.0011245778525706962,0
2021-04-01,1001.1304247249645,4,-0.011915799239807234,0
2021-04-02,998.2546198940508,4,-0.002872557620755334,0
2021-04-03,989.7127371491126,4,-0.008556817644224668,0
2021-04-04,993.901691886844,4,0.004232495531782066,0
2021-04-05,992.0896056159481,4,-0.0018232047351239844,0
2021-04-06,993.4653792212954,4,0.0013867432916940814,0
2021-04-07,992.8866547833435,4,-0.0005825310575044984,0
2021-04-08,994.7386963725551,4,0.0018653101844900988,0
2021-04-09,999.1568393894026,4,0.004441511155601985,0
2021-04-10,1002.4341044767724,4,0.0032800306800406798,0
2021-04-11,1007.7692762793844,4,0.0053222169704578715,0
2021-04-12,1015.1654603895884,4,0.007339164116523023,0
2021-04-13,1013.6459765874181,4,-0.0014967843779742918,0
2021-04-14,1007.6308669916009,4,-0.005934132561812078,0
2021-04-15,1002.1490250478805,4,-0.005440327527963751,0
2021-04-16,1003.4132736802234,4,0.0012615375565350195,0
2021-04-17,1005.6110691956716,4,0.002190319356038861,0
2021-04-18,1006.3669029129046,4,0.0007516163459075909,0
2021-04-19,1010.9683987867571,4,0.004572383949167591,0
2021-04-20,1014.1376983435898,4,0.0031349145637351583,0
2021-04-21,1015.3135630603756,4,0.0011594724451189364,0
2021-04-22,1012.8224157791229,4,-0.0024535743162376056,0
2021-04-23,1027.5147939991575,4,0.01450637149330114,0
2021-04-24,1027.7716588862,4,0.0002499865583858174,0
2021-04-25,1033.4197699642177,4,0.005495492144761638,0
2021-04-26,1030.2131810006997,4,-0.0031028910581312186,0
